p.accession,p.type,target.LPGF,decoy.LPGF
NP_689956.2,group_representative,inf,0.07866378310932166
NP_001337535.1,group_representative,inf,NA
NP_001123488.1,group_representative,10.777370810858287,NA
NP_071372.1,group_representative,11.829694465202511,0.34905586125503835
NP_057104.2,group_representative,inf,0.05144352203380374
NP_001116436.2,group_representative,inf,0.3703379502046853
NP_689619.1,group_representative,inf,0.1051361321719773
NP_000328.2,group_representative,inf,NA
NP_653168.2,group_representative,inf,0.41229636508418355
NP_003916.1,group_representative,inf,0.17266069668523196
NP_003783.1,group_representative,inf,NA
NP_001337089.1,group_representative,inf,NA
NP_001154913.1,group_representative,11.999479539220452,NA
NP_000052.1,group_representative,inf,0.2612150188912021
NP_006706.2,group_representative,inf,0.4300177189151711
NP_003471.1,group_representative,inf,0.46867987791528865
NP_057074.3,group_representative,4.156377034346148,NA
NP_057657.2,group_representative,inf,0.1812200423598491
NP_001316712.1,group_representative,12.84873909580586,NA
NP_037425.1,group_representative,inf,NA
NP_000009.1,subgroup_representative,14.913197085032778,NA
NP_000110.2,subgroup_representative,inf,1.5558345554713506
NP_000201.2,subgroup_representative,inf,NA
NP_000213.1,subgroup_representative,7.58920715380432,0.07096520232659013
NP_000218.3,subgroup_representative,3.017785903092537,NA
NP_000272.1,subgroup_representative,inf,0.4129883990673326
NP_000356.1,subgroup_representative,inf,NA
NP_000357.3,subgroup_representative,inf,0.09883180290943502
NP_000381.1,subgroup_representative,inf,NA
NP_000626.2,subgroup_representative,7.37164600760773,NA
NP_000874.2,subgroup_representative,inf,0.4904469187232322
NP_000879.2,subgroup_representative,8.587246319001018,NA
NP_000884.1,subgroup_representative,10.115392753859675,NA
NP_000894.1,subgroup_representative,13.890131780964085,NA
NP_000908.2,subgroup_representative,3.8601448659363693,NA
NP_000953.2,subgroup_representative,inf,NA
NP_001001976.1,subgroup_representative,7.1352625931249225,NA
NP_001002001.1,subgroup_representative,inf,NA
NP_001002251.2,subgroup_representative,5.700166123949349,NA
NP_001003810.1,subgroup_representative,7.892382681822709,NA
NP_001004067.1,subgroup_representative,10.734594194692189,NA
NP_001004106.1,subgroup_representative,inf,NA
NP_001004346.2,subgroup_representative,9.772629338463588,NA
NP_001005273.1,subgroup_representative,inf,0.7845043890921585
NP_001005291.1,subgroup_representative,12.318402874992278,0.8152468312646239
NP_001005362.1,subgroup_representative,4.780326208802488,NA
NP_001008539.3,subgroup_representative,5.146599136958305,0.023758890048325543
NP_001012985.2,subgroup_representative,inf,0.3364191127309445
NP_001014436.1,subgroup_representative,15.954589770191003,NA
NP_001017915.1,subgroup_representative,inf,1.25350190460226
NP_001018078.1,subgroup_representative,inf,0.31850752342224226
NP_001019636.1,subgroup_representative,inf,NA
NP_001020083.1,subgroup_representative,inf,NA
NP_001020366.1,subgroup_representative,inf,NA
NP_001020750.1,subgroup_representative,inf,NA
NP_001020769.1,subgroup_representative,inf,0.3902332685514997
NP_001026886.1,subgroup_representative,5.066396962479934,0.5975938467640821
NP_001027459.1,subgroup_representative,3.8486902256977933,NA
NP_001028886.1,subgroup_representative,3.8183257948086293,NA
NP_001030331.1,subgroup_representative,5.497015463394843,0.08834372883394305
NP_001032519.1,subgroup_representative,8.07848781852402,0.47669457843899893
NP_001034679.2,subgroup_representative,inf,NA
NP_001034760.1,subgroup_representative,14.750469787535078,NA
NP_001035807.1,subgroup_representative,10.943239278222586,NA
NP_001035982.1,subgroup_representative,inf,0.1394695226674907
NP_001036246.1,subgroup_representative,11.758468877592623,NA
NP_001070736.1,subgroup_representative,inf,1.2399575194652595
NP_001072983.1,subgroup_representative,inf,0.361653304493995
NP_001078934.1,subgroup_representative,15.954589770191003,NA
NP_001092267.1,subgroup_representative,6.873665985311522,NA
NP_001092272.1,subgroup_representative,9.963697076966097,1.9610150537641164
NP_001093115.1,subgroup_representative,8.342586225616488,NA
NP_001093897.1,subgroup_representative,6.313373080628498,NA
NP_001094284.1,subgroup_representative,inf,NA
NP_001095868.1,subgroup_representative,inf,NA
NP_001096616.1,subgroup_representative,inf,0.12730328049615972
NP_001098707.1,subgroup_representative,inf,0.8180455373307085
NP_001099038.1,subgroup_representative,inf,0.038522178436724244
NP_001102.2,subgroup_representative,inf,NA
NP_001107565.1,subgroup_representative,inf,0.05844464259149337
NP_001108451.1,subgroup_representative,3.255249143309226,NA
NP_001116835.1,subgroup_representative,10.144751388520696,0.408399732662269
NP_001119604.1,subgroup_representative,inf,1.3390698161253176
NP_001120792.1,subgroup_representative,7.501203408745723,NA
NP_001122318.1,subgroup_representative,6.837245634540825,NA
NP_001123476.1,subgroup_representative,14.954589770191003,NA
NP_001123492.1,subgroup_representative,inf,NA
NP_001123544.1,subgroup_representative,inf,0.42215975346151613
NP_001123630.1,subgroup_representative,inf,NA
NP_001123914.1,subgroup_representative,4.729027792783515,NA
NP_001124146.1,subgroup_representative,12.511013890440745,0.2838579141153244
NP_001124439.1,subgroup_representative,inf,0.04360849574713867
NP_001128145.1,subgroup_representative,2.3420267123866925,NA
NP_001128527.1,subgroup_representative,inf,0.12641381963279336
NP_001128659.1,subgroup_representative,inf,NA
NP_001128716.1,subgroup_representative,6.4453704232410916,NA
NP_001129489.1,subgroup_representative,3.5978012086182556,0.04770809722031384
NP_001129695.1,subgroup_representative,inf,0.47669457843899893
NP_001136270.1,subgroup_representative,14.750469787535078,1.0169617385267276
NP_001137234.1,subgroup_representative,inf,NA
NP_001137485.1,subgroup_representative,6.056416449367933,2.014204471591799
NP_001137854.1,subgroup_representative,9.753028792074266,NA
NP_001138231.1,subgroup_representative,inf,0.5793376609743294
NP_001138468.1,subgroup_representative,6.150022188097123,NA
NP_001139143.1,subgroup_representative,12.063219595494855,NA
NP_001139301.1,subgroup_representative,inf,0.2440686164212436
NP_001139381.1,subgroup_representative,inf,NA
NP_001152862.1,subgroup_representative,7.104065375068449,NA
NP_001153174.1,subgroup_representative,9.951199902853025,NA
NP_001154178.1,subgroup_representative,9.277167614412953,NA
NP_001155198.1,subgroup_representative,inf,NA
NP_001157852.1,subgroup_representative,7.562815517005614,NA
NP_001159477.1,subgroup_representative,15.653559774527022,0.2506891615496131
NP_001159581.1,subgroup_representative,inf,NA
NP_001159643.1,subgroup_representative,inf,0.016951465503356983
NP_001161842.1,subgroup_representative,inf,0.07206798408484229
NP_001164014.1,subgroup_representative,4.1780209392142265,NA
NP_001166216.1,subgroup_representative,inf,NA
NP_001171578.1,subgroup_representative,inf,NA
NP_001171825.1,subgroup_representative,inf,0.3843232439885166
NP_001172011.1,subgroup_representative,inf,1.013538710111302
NP_001177666.1,subgroup_representative,inf,NA
NP_001177908.1,subgroup_representative,inf,0.05144352203380374
NP_001180414.1,subgroup_representative,14.363525163164503,NA
NP_001180501.1,subgroup_representative,inf,0.7251208235603694
NP_001182484.1,subgroup_representative,6.752931016925231,NA
NP_001185461.1,subgroup_representative,5.46724678586103,NA
NP_001185845.1,subgroup_representative,7.33475830305129,NA
NP_001185903.2,subgroup_representative,2.444122945748344,NA
NP_001186506.1,subgroup_representative,inf,1.3770732681416498e-05
NP_001186549.1,subgroup_representative,inf,NA
NP_001186710.1,subgroup_representative,inf,0.9791373816775377
NP_001186768.1,subgroup_representative,14.750469787535078,NA
NP_001188267.1,subgroup_representative,inf,NA
NP_001188408.1,subgroup_representative,inf,NA
NP_001193545.1,subgroup_representative,6.704897165098439,0.47311876493605026
NP_001213.2,subgroup_representative,inf,NA
NP_001229696.1,subgroup_representative,inf,NA
NP_001230301.1,subgroup_representative,8.790759363532247,NA
NP_001230694.1,subgroup_representative,10.23853214313861,0.42527398136212063
NP_001230713.1,subgroup_representative,inf,NA
NP_001231639.1,subgroup_representative,inf,1.0284236578614607
NP_001231903.1,subgroup_representative,12.50495711972093,NA
NP_001239007.1,subgroup_representative,1.8886954839684083,NA
NP_001240626.1,subgroup_representative,3.5129445143444653,NA
NP_001242937.1,subgroup_representative,inf,0.20466023903420857
NP_001243211.1,subgroup_representative,inf,NA
NP_001244119.1,subgroup_representative,5.53195196890463,NA
NP_001245282.1,subgroup_representative,inf,0.3843232439885166
NP_001257293.1,subgroup_representative,inf,1.1743459155297347
NP_001257770.1,subgroup_representative,inf,NA
NP_001258899.1,subgroup_representative,inf,0.5695174220838952
NP_001258928.1,subgroup_representative,inf,0.004725952013850814
NP_001263193.1,subgroup_representative,2.296621991950162,NA
NP_001263302.1,subgroup_representative,6.446892849282897,NA
NP_001263988.1,subgroup_representative,12.43279812055188,0.1918304476742352
NP_001265045.1,subgroup_representative,5.69323937801089,NA
NP_001265227.1,subgroup_representative,5.129847421814085,0.009367449469706442
NP_001265299.1,subgroup_representative,3.5478988023399567,1.2139524341819377
NP_001265568.1,subgroup_representative,inf,0.09651271551170054
NP_001268449.1,subgroup_representative,12.906925575589444,NA
NP_001268463.1,subgroup_representative,inf,0.15501213807522946
NP_001269108.1,subgroup_representative,inf,0.1718227890849815
NP_001269220.1,subgroup_representative,inf,NA
NP_001269323.1,subgroup_representative,1.3477621766828003,0.00046257060153512015
NP_001269444.1,subgroup_representative,5.288305814369543,1.0849954478243948
NP_001269664.1,subgroup_representative,5.574969392182404,NA
NP_001269677.1,subgroup_representative,5.587663907319662,NA
NP_001269696.1,subgroup_representative,4.337010209032147,NA
NP_001269804.1,subgroup_representative,inf,0.3584323340951597
NP_001269900.1,subgroup_representative,inf,NA
NP_001273432.1,subgroup_representative,inf,0.07831619760441498
NP_001273501.1,subgroup_representative,inf,0.0708292067161925
NP_001273510.1,subgroup_representative,inf,NA
NP_001273637.1,subgroup_representative,11.546825074429176,NA
NP_001275.1,subgroup_representative,8.897685871255755,NA
NP_001275647.1,subgroup_representative,inf,NA
NP_001275723.1,subgroup_representative,4.181534576433366,0.11142838793554054
NP_001275963.1,subgroup_representative,inf,0.040302053951840264
NP_001276052.1,subgroup_representative,13.620136019040073,NA
NP_001276989.1,subgroup_representative,11.175744203941004,NA
NP_001277226.1,subgroup_representative,4.268505009153446,NA
NP_001277289.1,subgroup_representative,13.132421690822985,0.7954567803250414
NP_001277912.1,subgroup_representative,3.8822512098861917,NA
NP_001278413.1,subgroup_representative,inf,NA
NP_001281267.1,subgroup_representative,12.825222174468017,NA
NP_001284636.1,subgroup_representative,inf,0.07142919352711756
NP_001287875.1,subgroup_representative,inf,0.6287815671438464
NP_001288002.1,subgroup_representative,3.229361925017378,NA
NP_001288172.1,subgroup_representative,inf,0.7774357733158859
NP_001289194.1,subgroup_representative,8.630692896633446,NA
NP_001289978.1,subgroup_representative,inf,NA
NP_001290185.1,subgroup_representative,inf,0.2403884384507407
NP_001290356.1,subgroup_representative,4.074668289885099,NA
NP_001290373.1,subgroup_representative,4.911875419683081,NA
NP_001290454.1,subgroup_representative,inf,NA
NP_001291719.1,subgroup_representative,8.068194244906115,0.11281700903054422
NP_001294868.1,subgroup_representative,3.0323686886404486,0.4300177189151711
NP_001294952.1,subgroup_representative,inf,1.2620450494280984
NP_001295083.1,subgroup_representative,5.223044869229686,NA
NP_001295309.1,subgroup_representative,6.150022188097123,NA
NP_001300971.1,subgroup_representative,inf,0.488067915318966
NP_001300981.1,subgroup_representative,7.68175115623284,NA
NP_001302436.1,subgroup_representative,5.082642446353471,NA
NP_001304969.1,subgroup_representative,4.892473864873205,NA
NP_001305116.1,subgroup_representative,9.342586225616488,NA
NP_001305439.1,subgroup_representative,inf,0.33250120449279935
NP_001305657.1,subgroup_representative,inf,NA
NP_001306108.1,subgroup_representative,9.374006551143136,0.1918304476742352
NP_001307439.1,subgroup_representative,inf,NA
NP_001307784.1,subgroup_representative,inf,0.8986238424280633
NP_001307805.1,subgroup_representative,inf,0.22294718853616508
NP_001307951.1,subgroup_representative,11.952856057382002,NA
NP_001308617.1,subgroup_representative,inf,0.3506944123361712
NP_001308784.1,subgroup_representative,inf,0.2519117344139945
NP_001308918.1,subgroup_representative,inf,0.023758890048325543
NP_001309059.1,subgroup_representative,2.3215313737706533,0.6013720108243279
NP_001309770.1,subgroup_representative,11.995739318511324,NA
NP_001309906.1,subgroup_representative,inf,NA
NP_001311045.1,subgroup_representative,inf,NA
NP_001311126.1,subgroup_representative,inf,0.8494992901252486
NP_001316.1,subgroup_representative,inf,NA
NP_001316143.1,subgroup_representative,inf,0.2668516470053306
NP_001316534.1,subgroup_representative,9.176405514680914,NA
NP_001316838.1,subgroup_representative,inf,3.057569490197446
NP_001316998.1,subgroup_representative,11.96988247570833,NA
NP_001317160.1,subgroup_representative,inf,NA
NP_001317175.1,subgroup_representative,5.398541372843148,NA
NP_001317178.1,subgroup_representative,inf,NA
NP_001317211.1,subgroup_representative,6.538203280090841,NA
NP_001317446.1,subgroup_representative,8.423396789666713,NA
NP_001317512.1,subgroup_representative,4.772963832482868,NA
